"","series_name","meta_mape","rw_drift_mape","arima_mape","ets_mape","nn_mape","tbats_mape","stlm_mape","thetaf_mape","naive_mape","snaive_mape"
"47","D2948",0.0344751431196614,0.0333048728190225,0.0357677663158862,0.0346475566459131,0.0337744084898137,0.0355224555480768,0.274703968975098,0.0353174029115501,0.0335095314963134,0.0335095314963134
"48","D2680",0.00901729327505585,0.0101616621537172,0.00966936249882286,0.00995452817376797,0.0160638990117979,0.00814520031486132,0.460079232138449,0.00937815700240707,0.00866462150304548,0.00866462150304548
"49","D2520",0.0392903186363133,0.0422890456276699,0.0285718254884842,0.0353064919294319,0.0385203599816476,0.0404647856043002,0.194404051492697,0.0428357233453071,0.0418728192336309,0.0418728192336309
"50","D3286",0.0188169662924631,0.0164629395115362,0.0183462613970786,0.0175659566893805,0.0441155720905021,0.0175672493532152,0.429591864649341,0.0170503834291206,0.0175537197462238,0.0175537197462238
"51","D2783",0.0279138457231395,0.0277878028648266,0.0286501581757397,0.0276713257477367,0.0229343066565167,0.0278269512236207,0.0901416892117896,0.0276983866250906,0.0287103718350287,0.0287103718350287
"52","D3131",0.0649269665027459,0.0628978231358679,0.0651483175702941,0.0652979910461449,0.0661920286446489,0.0644201824138596,0.293690261171383,0.0643155908191192,0.0653063500033906,0.0653063500033906
"53","D2521",0.0191958590569774,0.0168811050301627,0.0184554852798441,0.0171314521627423,0.0218446034485,0.017586399909754,0.140922371675575,0.0180501045460342,0.017710058294779,0.017710058294779
"54","D2213",0.0113053508778496,0.0118167490952801,0.00635856235750086,0.00954452621092001,0.0158860314402773,0.0114221909079395,0.0145257043887529,0.00872657351911263,0.0104600892514043,0.0104600892514043
"55","D2650",0.0210317490050174,0.0111963158122842,0.012011225669566,0.0120956995149478,0.0465738512180148,0.0120918744561609,0.35393833888604,0.0116899215962922,0.0120807708644379,0.0120807708644379
"56","D2764",0.100389269967327,0.0999581524874211,0.0997348677519109,0.0999657382413735,0.10168291548973,0.0999603176826345,0.619331554099872,0.0997291693589545,0.0997348677519109,0.0997348677519109
"57","D3192",0.0130982530818319,0.0133262131760441,0.0116539081993038,0.0118143037071447,0.0144946861644665,0.0137827072576662,0.041930486898068,0.0122339628665386,0.0118098413385821,0.0118098413385821
"58","D2436",0.0319188584382883,0.035492120429456,0.0339358868427458,0.0338285366760644,0.0104959147134967,0.0338763058710926,0.427007009105338,0.0342963219266778,0.0339358868427458,0.0339358868427458
"59","D2197",0.011129615976121,0.0102002822684964,0.0117694263755304,0.021105908883097,0.0507042876632137,0.012208801992112,0.0493896594895405,0.00969057947380322,0.0101975106926388,0.0101975106926388
"60","D3027",0.00832992328454628,0.00621223430193036,0.0459250893776531,0.00587303401732352,0.00818635177000227,0.00616165668381724,0.370763419508874,0.00591858216929863,0.00587350015425783,0.00587350015425783
"61","D3144",0.00666635865102419,0.00591127553986688,0.00865114215438149,0.00665415594121928,0.0117167596740462,0.0066662849254661,0.334511584375667,0.0062185588576733,0.00656183949415947,0.00656183949415947
"62","D3520",0.0261727182332583,0.0282005624540427,0.026208656955052,0.0294374321331043,0.0243141593831936,0.0262176397459115,0.21619668058476,0.0267151728278719,0.026208656955052,0.026208656955052
"63","D2523",0.0367732944342487,0.0379035362291605,0.0380250027867365,0.0379307652385931,0.0339042030273785,0.0380252719445499,0.0439414058444888,0.0384274415347829,0.0379311411086272,0.0379311411086272
"64","D2518",0.0143440749672501,0.0149119760754648,0.0141591462192051,0.0141599110331171,0.0144391654519866,0.0141618663051346,0.147021253434235,0.014637728702738,0.0141591462192051,0.0141591462192051
"65","D2381",0.00383967671468849,0.00384959048591876,0.00390373276908081,0.00389650220529926,0.0148679501961764,0.00418532705318237,0.376871700520722,0.00381084428328597,0.00384992643087915,0.00384992643087915
"66","D2171",0.00509693373566665,0.00320756189073159,0.00491604605132934,0.00500490651733669,0.0221636865562576,0.00500146378148087,0.0161049996854443,0.00455790408626565,0.00491604605132934,0.00491604605132934
"67","D2591",0.0234820261230779,0.0203689500641783,0.0246026281259447,0.0246035513760055,0.0154804332506603,0.0245285470262466,0.360768707499546,0.0222170569288891,0.0246026281259447,0.0246026281259447
"68","D2168",0.0642209100916461,0.0538940558206516,0.0633203484484434,0.0656915938318278,0.0577529765667425,0.0971177709632024,0.724725053946949,0.0604932919840727,0.0658792720107763,0.0658792720107763
"69","D3229",0.0274762127270453,0.0370101008259553,0.0370101008259553,0.0352653773346847,0.0147810280114636,0.035224606795941,0.379461512864425,0.0358657607892401,0.0352576256997871,0.0352576256997871
"70","D3146",0.0164724438206388,0.00703124824843106,0.00786405270827954,0.00786425201008577,0.0408283453358238,0.00903141254750227,0.346049311391591,0.00762311984361565,0.00786405270827954,0.00786405270827954
"71","D2977",0.0122247817558484,0.014625194602603,0.014625194602603,0.0137219154776361,0.0184280662910896,0.0136842813077595,0.44040479475331,0.013977966643593,0.0136396703942493,0.0136396703942493
"72","D2663",0.019327865901683,0.0192361587827162,0.0191860138220928,0.0192977350399937,0.0229915459976023,0.0192973939101202,0.083658720121175,0.0187728481056564,0.0192169518033751,0.0192169518033751
"73","D2730",0.00897547534763892,0.0070625670061383,0.00775566495413531,0.00784942172349203,0.0159149800761264,0.00778490232176451,0.0545261170940108,0.00700063504057062,0.00775566495413531,0.00775566495413531
"74","D3238",0.0187025440412524,0.0164146499859078,0.0213893027877941,0.0173007137955961,0.0213010942165843,0.0203768761418879,0.294338547524691,0.0172232661063196,0.0172983643527682,0.0172983643527682
"75","D3118",0.0798247592864225,0.0807726945207643,0.08159593680639,0.0815959921511405,0.0733146475943312,0.0815904506989213,0.402993064204779,0.0823113619788538,0.08159593680639,0.08159593680639
"76","D3214",0.0144089711924087,0.0153040011528306,0.0156152040262237,0.0146177196655037,0.0124357859500705,0.0147110361230451,0.117333911859863,0.0149150679324428,0.0146181425994199,0.0146181425994199
"77","D3572",0.00568594937041133,0.00916658364549237,0.0632908402550601,0.00986945679990508,0.00563788229587265,0.0150957555841971,0.199916228376998,0.00957009941643598,0.0094292539999929,0.0094292539999929
"78","D2906",0.015474771778345,0.0159190581953346,0.0155521978901423,0.01499588630981,0.0156627608134724,0.0150982180427383,0.236219091232095,0.0151732619236408,0.0158638347534056,0.0158638347534056
"79","D2335",0.00781594354084131,0.00906844909639192,0.00902294477204274,0.00902339654278988,0.0454153370335126,0.00861294706682462,0.398485449766178,0.00908682128462529,0.00902294477204274,0.00902294477204274
"80","D2558",0.0291471159076433,0.0282770638924633,0.0280824455569487,0.0274009651457007,0.0273767498369053,0.0308400645701422,0.257559432515963,0.0292514495551461,0.0308560234078312,0.0308560234078312
"81","D3397",0.0105915712432526,0.0097870419113883,0.00901899189381143,0.0100333427461225,0.0141087868615089,0.00905589586993784,0.302653593660864,0.00925467710127298,0.00879206261615354,0.00879206261615354
"82","D2880",0.0371920159611551,0.0327600048055713,0.0359442583861499,0.030584170347087,0.0523331343817854,0.0333932356887671,0.200287316264105,0.0337942968156518,0.034046456012166,0.034046456012166
"83","D2160",0.0280345866733086,0.0293977926700731,0.0268085645475137,0.0265635209538196,0.0306949389960148,0.025823986482573,0.0173457484363053,0.0286759116091449,0.0265629760593655,0.0265629760593655
"84","D2221",0.0141289336659001,0.0150133563037863,0.0148262132347508,0.0141528952222767,0.0496078550845809,0.0204705152042689,0.0175422448652481,0.0139578627611607,0.0141488316642798,0.0141488316642798
"85","D3028",0.0140685370771758,0.0133084944917094,0.0155734758471738,0.014169468491014,0.0148230186729749,0.013171111357651,0.393323592601464,0.0140737594828612,0.0141677784109187,0.0141677784109187
"86","D3491",0.0113471894915927,0.0168788191791833,0.0169077514292816,0.0161204604284744,0.0112099540124816,0.0159837499002019,0.403119267377501,0.0163660680513484,0.0159657007735522,0.0159657007735522
"87","D2614",0.00434306561878691,0.00416334119589692,0.00449945180960835,0.00449964320462231,0.0093988582363928,0.00447345467027479,0.129066583504876,0.00423344826577959,0.00449945180960835,0.00449945180960835
"88","D2595",0.0268777855955732,0.024670761037411,0.0236773863598039,0.0194302541449853,0.0337853012173895,0.0241479372252255,0.191581075398266,0.0254038110569759,0.0262141681033796,0.0262141681033796
"89","D2384",0.0152287106150718,0.0150757674477571,0.0170277221545788,0.0160428911205256,0.0107248503383372,0.0149589995052216,0.225920668382049,0.0156916119299769,0.0161041525168807,0.0161041525168807
"90","D3573",0.0124421653648424,0.011695346636494,0.0126601495867807,0.0105937156509915,0.018648762265139,0.0126504860577978,0.435594115818103,0.0123562719429318,0.0128803386433469,0.0128803386433469
"91","D3071",0.00533390962738776,0.00577743458704132,0.0049814624796541,0.00493055339755745,0.0124759714876235,0.00493704834976469,0.124354744949903,0.00499572352655146,0.00492936799212008,0.00492936799212008
"92","D3393",0.056007894193555,0.0561404319051822,0.0584788178283114,0.0556568243337998,0.0556093017392757,0.0555504900546696,0.0498138358873652,0.0560375559385419,0.0556564873420496,0.0556564873420496
"93","D2131",0.00251033601324335,0.00470424187509609,0.00241271188857384,0.00289976877498795,0.0057441400352518,0.00245066135634691,0.0719826054158998,0.00360177928403194,0.00290011646571942,0.00290011646571942
"94","D2823",0.0164217405869138,0.0186594713782884,0.0136318060041033,0.0259828406180612,0.0135877873154021,0.0235103831430675,0.228545327958946,0.0170917796299753,0.0168847623646976,0.0168847623646976
"95","D2738",0.0127800582290564,0.0142686344034332,0.0132041369833908,0.0147461698233463,0.0117527054445594,0.0134892108839665,0.236716169474266,0.0132818364016777,0.0131333613359944,0.0131333613359944
"96","D3500",0.0077739335504939,0.00823880791539843,0.00792997014378175,0.00817754743274561,0.0293757057449657,0.00764018317778513,0.418324434907854,0.00788184693074895,0.00764552287377882,0.00764552287377882
"97","D3007",0.0605925998920105,0.0526731267800361,0.0547723761374777,0.0547661029500459,0.131737865234077,0.0559235674029567,0.921703179546871,0.0552502354429761,0.0547723761374777,0.0547723761374777
"98","D3224",0.011476695603102,0.012581410516251,0.0110499407113555,0.011107729884151,0.0119526289860858,0.0107000220052062,0.0964349735368742,0.0115290939318434,0.0111237348125207,0.0111237348125207
"99","D2161",0.0185755240764367,0.0160218646949021,0.0195836414828725,0.0197163809103609,0.0202860609216773,0.0197355582739255,0.0262067013391117,0.0163094481165297,0.0195836414828725,0.0195836414828725
"100","D2386",0.0144356263646447,0.0131019959484584,0.014141394860625,0.0140995292999925,0.0189595982721128,0.0140545368881012,0.366457443545505,0.0135937279488452,0.014141394860625,0.014141394860625
"101","D2048",0.150774358746446,0.104175264765367,0.121845003480842,0.12134957048684,0.162144792128022,0.121409129033696,0.17199297560324,0.116231187388517,0.121845003480842,0.121845003480842
"102","D3194",0.0810069279899308,0.0811428293329549,0.0805027042535853,0.0809588501334841,0.0817236872909976,0.0805329923720824,0.387782587807498,0.0807617646720018,0.080954068132066,0.080954068132066
"103","D2947",0.00991099647192098,0.0102865775721109,0.0103163134136124,0.0101625116983063,0.00792107211509746,0.0101704953445444,0.342161007845355,0.0102804897634159,0.00978088353510597,0.00978088353510597
"104","D3023",0.0313196175454062,0.037815702137728,0.0410626141313945,0.0362998093124872,0.0396574483337368,0.0327003053979746,0.382690373538461,0.0368922800338154,0.036299289581891,0.036299289581891
"105","D3538",0.0195614590609282,0.0192191492885801,0.0187398373134664,0.0196446635642537,0.0199707619846922,0.0187148779719131,0.0287656242027449,0.0191059364058806,0.019643640655442,0.019643640655442
"106","D2113",0.00441823685716539,0.00360626458111676,0.00417201087479823,0.00349980130644589,0.00927268456424951,0.00697658350373428,0.104351203191777,0.00392149035419465,0.00715345729636521,0.00715345729636521
"107","D2214",0.243503482582347,0.283270813332565,0.235003200519104,0.239690037755886,0.284598004803667,0.232116621311084,0.188619170999998,0.264616741824476,0.245512158335972,0.245512158335972
"108","D3338",0.0205308613988598,0.0117926503643796,0.011002994132299,0.0115277948718363,0.0217274325617726,0.0116346222109467,0.385639320101703,0.011543893211133,0.0112911005787682,0.0112911005787682
"109","D2856",0.0729614409484861,0.0737512436754643,0.0669820828784865,0.0737183449809268,0.0829775074198979,0.0722167880841389,0.658493996169743,0.074241611492322,0.0737595383591759,0.0737595383591759
"110","D2622",0.0101593498987317,0.0111642531560449,0.00930602240799488,0.0091313215354247,0.0119237803452861,0.00914320235352191,0.127086181135034,0.0100216193694771,0.00930602240799488,0.00930602240799488
"111","D2744",0.0513990425931355,0.0509399042499417,0.0507009509488229,0.0506990750758654,0.0575746680548328,0.0504905559486218,0.864707576676272,0.0515952983612079,0.0510621900438793,0.0510621900438793
"112","D2459",0.0750932378203443,0.0755997726486326,0.075457496298378,0.0754600176379378,0.0704339463002823,0.0755854698029114,1.0084372613436,0.0745537647695994,0.075457496298378,0.075457496298378
"113","D2727",0.010514643782595,0.0106032653609904,0.0137705271475781,0.0105467229249296,0.010205570380714,0.0105469560175878,0.403616115912648,0.0105594494265674,0.010569567169791,0.010569567169791
"114","D3508",0.00863383195107245,0.00832687833996327,0.00842946168023788,0.00868197184120791,0.158429471817074,0.0086965070635592,0.419238739006574,0.00858151529049796,0.00858997366304339,0.00858997366304339
"115","D2832",0.0379354624948901,0.0372834875959529,0.0371560982581725,0.0377201143037027,0.0407250847943969,0.0374097250229486,0.418880215419509,0.0371977095288293,0.0377198623174181,0.0377198623174181
"116","D2517",0.0156763834810464,0.0139605760795315,0.0143443269794741,0.0143479852862806,0.0498784225289087,0.0143492345003711,0.338885652279151,0.0140519492923799,0.0141764160574643,0.0141764160574643
"117","D2974",0.0168880774140044,0.0177119265574196,0.0167299888379781,0.0164378082923941,0.0174065883789618,0.016812076909886,0.214195951635475,0.0173743074028004,0.0162971247563407,0.0162971247563407
"118","D3535",0.0161879786085254,0.0147882966464918,0.0154025767159903,0.01494884786102,0.0717996568440504,0.0154179334029259,0.510184011597473,0.0154392305477984,0.0159760781846127,0.0159760781846127
"119","D3339",0.046017499512493,0.0461231523459886,0.0455030000232769,0.0449003067829002,0.0454855854357846,0.0443082610660311,0.32555610594271,0.0468260482838684,0.0474870146882014,0.0474870146882014
"120","D2603",0.00572555666386738,0.00630355523248409,0.00493230921855765,0.00546383211374918,0.0090361502972918,0.00542116237345935,0.244843137319353,0.0057536506817473,0.00546381644844291,0.00546381644844291
"121","D2860",0.0216236345863232,0.0199435425904511,0.0199756912667537,0.0199596418172116,0.0250488054146921,0.0199731814616945,0.116803428037264,0.0197860093033456,0.019959688546761,0.019959688546761
"122","D2043",0.0226080904432745,0.0210455640151437,0.0237466143412067,0.023747228312984,0.019084028326024,0.0236127768078384,0.197381361320549,0.019151702744397,0.0237466143412067,0.0237466143412067
"123","D3324",0.016320048994812,0.0201513585868426,0.0208248478736177,0.0203063574309284,0.0101379759797479,0.0182199230677599,0.354272143382875,0.0190820032368533,0.0182673892393525,0.0182673892393525
"124","D2701",0.0367368065869123,0.0362031816042771,0.0359426524059082,0.0355803537424139,0.0400553043951556,0.0355849807605868,0.129904841275897,0.0356173482574727,0.0352042249761079,0.0352042249761079
"125","D2184",0.0184742062544932,0.0257207665353521,0.0257207665353521,0.0170124862645309,0.0137736877937253,0.0163173344454283,0.0150201550988099,0.0210327258817257,0.0170118970589634,0.0170118970589634
"126","D2767",0.00835905893476194,0.00402652249161515,0.0044590222655348,0.0041326738446647,0.0229476900658535,0.00451875010045999,0.2722188738419,0.00399425765512526,0.00409180475996479,0.00409180475996479
"127","D2271",0.00642830293981776,0.00631121619254307,0.00647268488341915,0.00638357905732152,0.0159552872604533,0.00647970672653429,0.464383740624527,0.00638683529102424,0.00645653637445934,0.00645653637445934
"128","D2641",0.0290838954910624,0.0291864410393306,0.0290865058488189,0.0290882518833103,0.0291525901303088,0.028982060900643,0.225985814901387,0.0289110661748815,0.0290865058488189,0.0290865058488189
"129","D3002",0.0105138127027388,0.0131260184507471,0.00446067028759316,0.0139788725148417,0.0416429920148672,0.0139716437465779,0.460043451854719,0.0135020191782183,0.0140214077906407,0.0140214077906407
"130","D3319",0.0118504258720934,0.0395680587681564,0.0378489031378536,0.0388478590233804,0.0122971049772041,0.037650168626598,0.595386070431746,0.0385249849307153,0.0377964509189181,0.0377964509189181
"131","D2842",0.0339842792971806,0.0137455205314297,0.016955466875338,0.0145493746260674,0.0450251916233108,0.0173327063820566,0.43604383394688,0.0141909984314373,0.0145490148855246,0.0145490148855246
"132","D2867",0.0687350936757714,0.0702212216430778,0.0680514126361047,0.0697461183191586,0.068893503064576,0.067388590138262,0.218758530836924,0.0693494510232752,0.0684914961212979,0.0684914961212979
"133","D2718",0.0178243468422706,0.0177058358093135,0.0192569437077592,0.0181210133091518,0.0144176929987359,0.0183136327252914,0.319536992652509,0.018733181042957,0.0177286882641736,0.0177286882641736
"134","D3458",0.0264928894912689,0.0290151400165573,0.0276492540620439,0.0276824398559159,0.0254143768551561,0.0276941520147078,0.189043962108282,0.0276543119499869,0.027682472047887,0.027682472047887
"135","D3094",0.0397209589057908,0.0384220621966574,0.0364429468203366,0.040855061400266,0.050577609521262,0.0362619671765658,0.167772984080451,0.0370329562380044,0.0364429468203366,0.0364429468203366
"136","D2196",0.0368116453087798,0.0401219160414388,0.0259631359287967,0.0261636579513922,0.0363180622427848,0.0734645639879282,0.0239432420331309,0.0317701452977564,0.0259631359287967,0.0259631359287967
"137","D2566",0.0318122754592847,0.0321224544365129,0.0322778102909616,0.0319267842948126,0.0311988363676004,0.0321568780981568,0.538719699723297,0.0316728957741802,0.031927445366232,0.031927445366232
"138","D3196",0.015039800870492,0.0177616405439451,0.0168848284497844,0.0168828733256428,0.0122377453865862,0.0172769527612609,0.289933805992262,0.0171886508183504,0.0168848284497844,0.0168848284497844
"139","D3012",0.104198212707378,0.09929803107124,0.0989777492268921,0.0989793452863325,0.138933785235764,0.0988527271472406,1.84257965923253,0.101532830979972,0.0989777492268921,0.0989777492268921
"140","D3206",0.0394794730660809,0.0393589317150264,0.0389981602522326,0.0393467539544859,0.0414759011588046,0.0393496014591825,0.339330649511038,0.0393582105758256,0.0393532978040368,0.0393532978040368
